events,time,date,date-time,reset,rtc_reset,device_id,stream,
10543,8:02 PM,04-21-2026,04-21-2026 20:02:46,0,0,eGFP3,WHEEL,
10544,8:02 PM,04-21-2026,04-21-2026 20:02:47,0,0,eGFP3,WHEEL,
10545,8:02 PM,04-21-2026,04-21-2026 20:02:48,0,0,eGFP3,WHEEL,
10546,8:02 PM,04-21-2026,04-21-2026 20:02:49,0,0,eGFP3,WHEEL,
10547,8:02 PM,04-21-2026,04-21-2026 20:02:50,0,0,eGFP3,WHEEL,
10548,8:02 PM,04-21-2026,04-21-2026 20:02:50,0,0,eGFP3,WHEEL,
10549,8:02 PM,04-21-2026,04-21-2026 20:02:51,0,0,eGFP3,WHEEL,
10550,8:02 PM,04-21-2026,04-21-2026 20:02:52,0,0,eGFP3,WHEEL,
10551,8:02 PM,04-21-2026,04-21-2026 20:02:53,0,0,eGFP3,WHEEL,
10552,8:02 PM,04-21-2026,04-21-2026 20:02:53,0,0,eGFP3,WHEEL,
10553,8:02 PM,04-21-2026,04-21-2026 20:02:54,0,0,eGFP3,WHEEL,
10554,8:02 PM,04-21-2026,04-21-2026 20:02:55,0,0,eGFP3,WHEEL,
10555,8:02 PM,04-21-2026,04-21-2026 20:02:56,0,0,eGFP3,WHEEL,
10556,8:02 PM,04-21-2026,04-21-2026 20:02:57,0,0,eGFP3,WHEEL,
10557,8:02 PM,04-21-2026,04-21-2026 20:02:57,0,0,eGFP3,WHEEL,
10558,8:02 PM,04-21-2026,04-21-2026 20:02:58,0,0,eGFP3,WHEEL,
10559,8:02 PM,04-21-2026,04-21-2026 20:02:59,0,0,eGFP3,WHEEL,
10560,8:03 PM,04-21-2026,04-21-2026 20:03:00,0,0,eGFP3,WHEEL,
10561,8:03 PM,04-21-2026,04-21-2026 20:03:01,0,0,eGFP3,WHEEL,
10562,8:03 PM,04-21-2026,04-21-2026 20:03:01,0,0,eGFP3,WHEEL,
10563,8:03 PM,04-21-2026,04-21-2026 20:03:02,0,0,eGFP3,WHEEL,
10564,8:03 PM,04-21-2026,04-21-2026 20:03:03,0,0,eGFP3,WHEEL,
10565,8:03 PM,04-21-2026,04-21-2026 20:03:04,0,0,eGFP3,WHEEL,
10566,8:03 PM,04-21-2026,04-21-2026 20:03:05,0,0,eGFP3,WHEEL,
10567,8:03 PM,04-21-2026,04-21-2026 20:03:06,0,0,eGFP3,WHEEL,
10568,8:03 PM,04-21-2026,04-21-2026 20:03:06,0,0,eGFP3,WHEEL,
10569,8:03 PM,04-21-2026,04-21-2026 20:03:07,0,0,eGFP3,WHEEL,
10570,8:03 PM,04-21-2026,04-21-2026 20:03:08,0,0,eGFP3,WHEEL,
10571,8:03 PM,04-21-2026,04-21-2026 20:03:09,0,0,eGFP3,WHEEL,
10572,8:03 PM,04-21-2026,04-21-2026 20:03:10,0,0,eGFP3,WHEEL,
10573,8:03 PM,04-21-2026,04-21-2026 20:03:11,0,0,eGFP3,WHEEL,
10574,8:03 PM,04-21-2026,04-21-2026 20:03:11,0,0,eGFP3,WHEEL,
10575,8:03 PM,04-21-2026,04-21-2026 20:03:12,0,0,eGFP3,WHEEL,
10576,8:03 PM,04-21-2026,04-21-2026 20:03:14,0,0,eGFP3,WHEEL,
10577,8:03 PM,04-21-2026,04-21-2026 20:03:14,0,0,eGFP3,WHEEL,
10578,8:03 PM,04-21-2026,04-21-2026 20:03:15,0,0,eGFP3,WHEEL,
10579,8:03 PM,04-21-2026,04-21-2026 20:03:16,0,0,eGFP3,WHEEL,
10580,8:03 PM,04-21-2026,04-21-2026 20:03:17,0,0,eGFP3,WHEEL,
10581,8:03 PM,04-21-2026,04-21-2026 20:03:17,0,0,eGFP3,WHEEL,
10582,8:03 PM,04-21-2026,04-21-2026 20:03:18,0,0,eGFP3,WHEEL,
10583,8:03 PM,04-21-2026,04-21-2026 20:03:19,0,0,eGFP3,WHEEL,
10584,8:03 PM,04-21-2026,04-21-2026 20:03:20,0,0,eGFP3,WHEEL,
10585,8:03 PM,04-21-2026,04-21-2026 20:03:20,0,0,eGFP3,WHEEL,
10586,8:03 PM,04-21-2026,04-21-2026 20:03:21,0,0,eGFP3,WHEEL,
10587,8:03 PM,04-21-2026,04-21-2026 20:03:22,0,0,eGFP3,WHEEL,
10588,8:03 PM,04-21-2026,04-21-2026 20:03:23,0,0,eGFP3,WHEEL,
10589,8:03 PM,04-21-2026,04-21-2026 20:03:23,0,0,eGFP3,WHEEL,
10590,8:03 PM,04-21-2026,04-21-2026 20:03:24,0,0,eGFP3,WHEEL,
10591,8:03 PM,04-21-2026,04-21-2026 20:03:25,0,0,eGFP3,WHEEL,
10592,8:03 PM,04-21-2026,04-21-2026 20:03:25,0,0,eGFP3,WHEEL,
10593,8:03 PM,04-21-2026,04-21-2026 20:03:26,0,0,eGFP3,WHEEL,
10594,8:03 PM,04-21-2026,04-21-2026 20:03:27,0,0,eGFP3,WHEEL,
10595,8:03 PM,04-21-2026,04-21-2026 20:03:28,0,0,eGFP3,WHEEL,
10596,8:03 PM,04-21-2026,04-21-2026 20:03:29,0,0,eGFP3,WHEEL,
10597,8:03 PM,04-21-2026,04-21-2026 20:03:29,0,0,eGFP3,WHEEL,
10598,8:03 PM,04-21-2026,04-21-2026 20:03:30,0,0,eGFP3,WHEEL,
10599,8:03 PM,04-21-2026,04-21-2026 20:03:31,0,0,eGFP3,WHEEL,
10600,8:03 PM,04-21-2026,04-21-2026 20:03:32,0,0,eGFP3,WHEEL,
10601,8:03 PM,04-21-2026,04-21-2026 20:03:33,0,0,eGFP3,WHEEL,
10602,8:03 PM,04-21-2026,04-21-2026 20:03:34,0,0,eGFP3,WHEEL,
10603,8:03 PM,04-21-2026,04-21-2026 20:03:34,0,0,eGFP3,WHEEL,
10604,8:03 PM,04-21-2026,04-21-2026 20:03:35,0,0,eGFP3,WHEEL,
10605,8:03 PM,04-21-2026,04-21-2026 20:03:36,0,0,eGFP3,WHEEL,
10606,8:03 PM,04-21-2026,04-21-2026 20:03:37,0,0,eGFP3,WHEEL,
10607,8:03 PM,04-21-2026,04-21-2026 20:03:38,0,0,eGFP3,WHEEL,
10608,8:03 PM,04-21-2026,04-21-2026 20:03:38,0,0,eGFP3,WHEEL,
10609,8:03 PM,04-21-2026,04-21-2026 20:03:39,0,0,eGFP3,WHEEL,
10610,8:03 PM,04-21-2026,04-21-2026 20:03:40,0,0,eGFP3,WHEEL,
10611,8:03 PM,04-21-2026,04-21-2026 20:03:41,0,0,eGFP3,WHEEL,
10612,8:03 PM,04-21-2026,04-21-2026 20:03:42,0,0,eGFP3,WHEEL,
10613,8:03 PM,04-21-2026,04-21-2026 20:03:43,0,0,eGFP3,WHEEL,
10614,8:03 PM,04-21-2026,04-21-2026 20:03:44,0,0,eGFP3,WHEEL,
10615,8:03 PM,04-21-2026,04-21-2026 20:03:44,0,0,eGFP3,WHEEL,
10616,8:03 PM,04-21-2026,04-21-2026 20:03:45,0,0,eGFP3,WHEEL,
10617,8:03 PM,04-21-2026,04-21-2026 20:03:46,0,0,eGFP3,WHEEL,
10618,8:03 PM,04-21-2026,04-21-2026 20:03:47,0,0,eGFP3,WHEEL,
10619,8:03 PM,04-21-2026,04-21-2026 20:03:48,0,0,eGFP3,WHEEL,
10620,8:03 PM,04-21-2026,04-21-2026 20:03:48,0,0,eGFP3,WHEEL,
10621,8:03 PM,04-21-2026,04-21-2026 20:03:49,0,0,eGFP3,WHEEL,
10622,8:03 PM,04-21-2026,04-21-2026 20:03:50,0,0,eGFP3,WHEEL,
10623,8:03 PM,04-21-2026,04-21-2026 20:03:51,0,0,eGFP3,WHEEL,
10624,8:03 PM,04-21-2026,04-21-2026 20:03:52,0,0,eGFP3,WHEEL,
10625,8:03 PM,04-21-2026,04-21-2026 20:03:52,0,0,eGFP3,WHEEL,
10626,8:03 PM,04-21-2026,04-21-2026 20:03:53,0,0,eGFP3,WHEEL,
10627,8:03 PM,04-21-2026,04-21-2026 20:03:54,0,0,eGFP3,WHEEL,
10628,8:03 PM,04-21-2026,04-21-2026 20:03:55,0,0,eGFP3,WHEEL,
10629,8:03 PM,04-21-2026,04-21-2026 20:03:55,0,0,eGFP3,WHEEL,
10630,8:03 PM,04-21-2026,04-21-2026 20:03:56,0,0,eGFP3,WHEEL,
10631,8:03 PM,04-21-2026,04-21-2026 20:03:57,0,0,eGFP3,WHEEL,
10632,8:03 PM,04-21-2026,04-21-2026 20:03:58,0,0,eGFP3,WHEEL,
10633,8:03 PM,04-21-2026,04-21-2026 20:03:59,0,0,eGFP3,WHEEL,
10634,8:04 PM,04-21-2026,04-21-2026 20:04:00,0,0,eGFP3,WHEEL,
10635,8:04 PM,04-21-2026,04-21-2026 20:04:00,0,0,eGFP3,WHEEL,
10636,8:04 PM,04-21-2026,04-21-2026 20:04:01,0,0,eGFP3,WHEEL,
10637,8:04 PM,04-21-2026,04-21-2026 20:04:02,0,0,eGFP3,WHEEL,
10638,8:04 PM,04-21-2026,04-21-2026 20:04:05,0,0,eGFP3,WHEEL,
10639,8:04 PM,04-21-2026,04-21-2026 20:04:05,0,0,eGFP3,WHEEL,
10640,8:04 PM,04-21-2026,04-21-2026 20:04:06,0,0,eGFP3,WHEEL,
10641,8:04 PM,04-21-2026,04-21-2026 20:04:06,0,0,eGFP3,WHEEL,
10642,8:04 PM,04-21-2026,04-21-2026 20:04:07,0,0,eGFP3,WHEEL,
10643,8:04 PM,04-21-2026,04-21-2026 20:04:08,0,0,eGFP3,WHEEL,
10644,8:04 PM,04-21-2026,04-21-2026 20:04:09,0,0,eGFP3,WHEEL,
10645,8:04 PM,04-21-2026,04-21-2026 20:04:10,0,0,eGFP3,WHEEL,
10646,8:04 PM,04-21-2026,04-21-2026 20:04:11,0,0,eGFP3,WHEEL,
10647,8:04 PM,04-21-2026,04-21-2026 20:04:11,0,0,eGFP3,WHEEL,
10648,8:04 PM,04-21-2026,04-21-2026 20:04:12,0,0,eGFP3,WHEEL,
10649,8:04 PM,04-21-2026,04-21-2026 20:04:13,0,0,eGFP3,WHEEL,
10650,8:04 PM,04-21-2026,04-21-2026 20:04:14,0,0,eGFP3,WHEEL,
10651,8:04 PM,04-21-2026,04-21-2026 20:04:14,0,0,eGFP3,WHEEL,
10652,8:04 PM,04-21-2026,04-21-2026 20:04:16,0,0,eGFP3,WHEEL,
10653,8:04 PM,04-21-2026,04-21-2026 20:04:16,0,0,eGFP3,WHEEL,
10654,8:04 PM,04-21-2026,04-21-2026 20:04:17,0,0,eGFP3,WHEEL,
10655,8:04 PM,04-21-2026,04-21-2026 20:04:18,0,0,eGFP3,WHEEL,
10656,8:04 PM,04-21-2026,04-21-2026 20:04:19,0,0,eGFP3,WHEEL,
10657,8:04 PM,04-21-2026,04-21-2026 20:04:19,0,0,eGFP3,WHEEL,
10658,8:04 PM,04-21-2026,04-21-2026 20:04:20,0,0,eGFP3,WHEEL,
10659,8:04 PM,04-21-2026,04-21-2026 20:04:21,0,0,eGFP3,WHEEL,
10660,8:04 PM,04-21-2026,04-21-2026 20:04:22,0,0,eGFP3,WHEEL,
10661,8:04 PM,04-21-2026,04-21-2026 20:04:23,0,0,eGFP3,WHEEL,
10662,8:04 PM,04-21-2026,04-21-2026 20:04:24,0,0,eGFP3,WHEEL,
10663,8:04 PM,04-21-2026,04-21-2026 20:04:25,0,0,eGFP3,WHEEL,
10664,8:04 PM,04-21-2026,04-21-2026 20:04:25,0,0,eGFP3,WHEEL,
10665,8:04 PM,04-21-2026,04-21-2026 20:04:26,0,0,eGFP3,WHEEL,
10666,8:04 PM,04-21-2026,04-21-2026 20:04:26,0,0,eGFP3,WHEEL,
10667,8:04 PM,04-21-2026,04-21-2026 20:04:27,0,0,eGFP3,WHEEL,
10668,8:04 PM,04-21-2026,04-21-2026 20:04:28,0,0,eGFP3,WHEEL,
10669,8:04 PM,04-21-2026,04-21-2026 20:04:29,0,0,eGFP3,WHEEL,
10670,8:04 PM,04-21-2026,04-21-2026 20:04:29,0,0,eGFP3,WHEEL,
10671,8:04 PM,04-21-2026,04-21-2026 20:04:30,0,0,eGFP3,WHEEL,
10672,8:04 PM,04-21-2026,04-21-2026 20:04:31,0,0,eGFP3,WHEEL,
10673,8:04 PM,04-21-2026,04-21-2026 20:04:32,0,0,eGFP3,WHEEL,
10674,8:04 PM,04-21-2026,04-21-2026 20:04:32,0,0,eGFP3,WHEEL,
10675,8:04 PM,04-21-2026,04-21-2026 20:04:33,0,0,eGFP3,WHEEL,
10676,8:04 PM,04-21-2026,04-21-2026 20:04:34,0,0,eGFP3,WHEEL,
10677,8:04 PM,04-21-2026,04-21-2026 20:04:35,0,0,eGFP3,WHEEL,
10678,8:04 PM,04-21-2026,04-21-2026 20:04:35,0,0,eGFP3,WHEEL,
10679,8:04 PM,04-21-2026,04-21-2026 20:04:36,0,0,eGFP3,WHEEL,
10680,8:04 PM,04-21-2026,04-21-2026 20:04:37,0,0,eGFP3,WHEEL,
10681,8:04 PM,04-21-2026,04-21-2026 20:04:38,0,0,eGFP3,WHEEL,
10682,8:04 PM,04-21-2026,04-21-2026 20:04:39,0,0,eGFP3,WHEEL,
10683,8:04 PM,04-21-2026,04-21-2026 20:04:40,0,0,eGFP3,WHEEL,
10684,8:04 PM,04-21-2026,04-21-2026 20:04:40,0,0,eGFP3,WHEEL,
10685,8:04 PM,04-21-2026,04-21-2026 20:04:41,0,0,eGFP3,WHEEL,
10686,8:04 PM,04-21-2026,04-21-2026 20:04:42,0,0,eGFP3,WHEEL,
10687,8:04 PM,04-21-2026,04-21-2026 20:04:42,0,0,eGFP3,WHEEL,
10688,8:04 PM,04-21-2026,04-21-2026 20:04:43,0,0,eGFP3,WHEEL,
10689,8:04 PM,04-21-2026,04-21-2026 20:04:45,0,0,eGFP3,WHEEL,
10690,8:04 PM,04-21-2026,04-21-2026 20:04:45,0,0,eGFP3,WHEEL,
10691,8:04 PM,04-21-2026,04-21-2026 20:04:46,0,0,eGFP3,WHEEL,
10692,8:04 PM,04-21-2026,04-21-2026 20:04:47,0,0,eGFP3,WHEEL,
10693,8:04 PM,04-21-2026,04-21-2026 20:04:49,0,0,eGFP3,WHEEL,
10694,8:04 PM,04-21-2026,04-21-2026 20:04:50,0,0,eGFP3,WHEEL,
10695,8:04 PM,04-21-2026,04-21-2026 20:04:51,0,0,eGFP3,WHEEL,
10696,8:04 PM,04-21-2026,04-21-2026 20:04:51,0,0,eGFP3,WHEEL,
10697,8:04 PM,04-21-2026,04-21-2026 20:04:52,0,0,eGFP3,WHEEL,
10698,8:04 PM,04-21-2026,04-21-2026 20:04:53,0,0,eGFP3,WHEEL,
10699,8:04 PM,04-21-2026,04-21-2026 20:04:54,0,0,eGFP3,WHEEL,
10700,8:04 PM,04-21-2026,04-21-2026 20:04:54,0,0,eGFP3,WHEEL,
10701,8:04 PM,04-21-2026,04-21-2026 20:04:56,0,0,eGFP3,WHEEL,
10702,8:04 PM,04-21-2026,04-21-2026 20:04:57,0,0,eGFP3,WHEEL,
10703,8:04 PM,04-21-2026,04-21-2026 20:04:57,0,0,eGFP3,WHEEL,
10704,8:04 PM,04-21-2026,04-21-2026 20:04:58,0,0,eGFP3,WHEEL,
10705,8:04 PM,04-21-2026,04-21-2026 20:04:59,0,0,eGFP3,WHEEL,
10706,8:04 PM,04-21-2026,04-21-2026 20:04:59,0,0,eGFP3,WHEEL,
10707,8:05 PM,04-21-2026,04-21-2026 20:05:01,0,0,eGFP3,WHEEL,
10708,8:05 PM,04-21-2026,04-21-2026 20:05:02,0,0,eGFP3,WHEEL,
10709,8:05 PM,04-21-2026,04-21-2026 20:05:03,0,0,eGFP3,WHEEL,
10710,8:05 PM,04-21-2026,04-21-2026 20:05:03,0,0,eGFP3,WHEEL,
10711,8:05 PM,04-21-2026,04-21-2026 20:05:04,0,0,eGFP3,WHEEL,
10712,8:05 PM,04-21-2026,04-21-2026 20:05:05,0,0,eGFP3,WHEEL,
10713,8:05 PM,04-21-2026,04-21-2026 20:05:06,0,0,eGFP3,WHEEL,
10714,8:05 PM,04-21-2026,04-21-2026 20:05:06,0,0,eGFP3,WHEEL,
10715,8:05 PM,04-21-2026,04-21-2026 20:05:11,0,0,eGFP3,WHEEL,
10716,8:05 PM,04-21-2026,04-21-2026 20:05:12,0,0,eGFP3,WHEEL,
10717,8:05 PM,04-21-2026,04-21-2026 20:05:13,0,0,eGFP3,WHEEL,
10718,8:05 PM,04-21-2026,04-21-2026 20:05:13,0,0,eGFP3,WHEEL,
10719,8:05 PM,04-21-2026,04-21-2026 20:05:14,0,0,eGFP3,WHEEL,
10720,8:05 PM,04-21-2026,04-21-2026 20:05:15,0,0,eGFP3,WHEEL,
10721,8:05 PM,04-21-2026,04-21-2026 20:05:15,0,0,eGFP3,WHEEL,
10722,8:05 PM,04-21-2026,04-21-2026 20:05:17,0,0,eGFP3,WHEEL,
10723,8:05 PM,04-21-2026,04-21-2026 20:05:18,0,0,eGFP3,WHEEL,
10724,8:05 PM,04-21-2026,04-21-2026 20:05:19,0,0,eGFP3,WHEEL,
10725,8:05 PM,04-21-2026,04-21-2026 20:05:20,0,0,eGFP3,WHEEL,
10726,8:05 PM,04-21-2026,04-21-2026 20:05:20,0,0,eGFP3,WHEEL,
10727,8:05 PM,04-21-2026,04-21-2026 20:05:21,0,0,eGFP3,WHEEL,
10728,8:05 PM,04-21-2026,04-21-2026 20:05:22,0,0,eGFP3,WHEEL,
10729,8:05 PM,04-21-2026,04-21-2026 20:05:22,0,0,eGFP3,WHEEL,
10730,8:05 PM,04-21-2026,04-21-2026 20:05:23,0,0,eGFP3,WHEEL,
10731,8:05 PM,04-21-2026,04-21-2026 20:05:24,0,0,eGFP3,WHEEL,
10732,8:05 PM,04-21-2026,04-21-2026 20:05:24,0,0,eGFP3,WHEEL,
10733,8:05 PM,04-21-2026,04-21-2026 20:05:25,0,0,eGFP3,WHEEL,
10734,8:05 PM,04-21-2026,04-21-2026 20:05:26,0,0,eGFP3,WHEEL,
10735,8:05 PM,04-21-2026,04-21-2026 20:05:27,0,0,eGFP3,WHEEL,
10736,8:05 PM,04-21-2026,04-21-2026 20:05:27,0,0,eGFP3,WHEEL,
10737,8:05 PM,04-21-2026,04-21-2026 20:05:28,0,0,eGFP3,WHEEL,
10738,8:05 PM,04-21-2026,04-21-2026 20:05:29,0,0,eGFP3,WHEEL,
10739,8:05 PM,04-21-2026,04-21-2026 20:05:29,0,0,eGFP3,WHEEL,
10740,8:05 PM,04-21-2026,04-21-2026 20:05:30,0,0,eGFP3,WHEEL,
10741,8:05 PM,04-21-2026,04-21-2026 20:05:30,0,0,eGFP3,WHEEL,
10742,8:05 PM,04-21-2026,04-21-2026 20:05:31,0,0,eGFP3,WHEEL,
10743,8:05 PM,04-21-2026,04-21-2026 20:05:33,0,0,eGFP3,WHEEL,
10744,8:05 PM,04-21-2026,04-21-2026 20:05:34,0,0,eGFP3,WHEEL,
10745,8:05 PM,04-21-2026,04-21-2026 20:05:34,0,0,eGFP3,WHEEL,
10746,8:05 PM,04-21-2026,04-21-2026 20:05:35,0,0,eGFP3,WHEEL,
10747,8:05 PM,04-21-2026,04-21-2026 20:05:36,0,0,eGFP3,WHEEL,
10748,8:05 PM,04-21-2026,04-21-2026 20:05:37,0,0,eGFP3,WHEEL,
10749,8:05 PM,04-21-2026,04-21-2026 20:05:38,0,0,eGFP3,WHEEL,
10750,8:05 PM,04-21-2026,04-21-2026 20:05:38,0,0,eGFP3,WHEEL,
10751,8:05 PM,04-21-2026,04-21-2026 20:05:41,0,0,eGFP3,WHEEL,
10752,8:05 PM,04-21-2026,04-21-2026 20:05:41,0,0,eGFP3,WHEEL,
10753,8:05 PM,04-21-2026,04-21-2026 20:05:42,0,0,eGFP3,WHEEL,
10754,8:05 PM,04-21-2026,04-21-2026 20:05:43,0,0,eGFP3,WHEEL,
10755,8:05 PM,04-21-2026,04-21-2026 20:05:45,0,0,eGFP3,WHEEL,
10756,8:05 PM,04-21-2026,04-21-2026 20:05:45,0,0,eGFP3,WHEEL,
10757,8:05 PM,04-21-2026,04-21-2026 20:05:46,0,0,eGFP3,WHEEL,
10758,8:05 PM,04-21-2026,04-21-2026 20:05:47,0,0,eGFP3,WHEEL,
10759,8:05 PM,04-21-2026,04-21-2026 20:05:47,0,0,eGFP3,WHEEL,
10760,8:05 PM,04-21-2026,04-21-2026 20:05:48,0,0,eGFP3,WHEEL,
10761,8:05 PM,04-21-2026,04-21-2026 20:05:49,0,0,eGFP3,WHEEL,
10762,8:05 PM,04-21-2026,04-21-2026 20:05:50,0,0,eGFP3,WHEEL,
10763,8:05 PM,04-21-2026,04-21-2026 20:05:50,0,0,eGFP3,WHEEL,
10764,8:05 PM,04-21-2026,04-21-2026 20:05:51,0,0,eGFP3,WHEEL,
10765,8:05 PM,04-21-2026,04-21-2026 20:05:52,0,0,eGFP3,WHEEL,
10766,8:05 PM,04-21-2026,04-21-2026 20:05:53,0,0,eGFP3,WHEEL,
10767,8:05 PM,04-21-2026,04-21-2026 20:05:54,0,0,eGFP3,WHEEL,
10768,8:05 PM,04-21-2026,04-21-2026 20:05:56,0,0,eGFP3,WHEEL,
10769,8:05 PM,04-21-2026,04-21-2026 20:05:57,0,0,eGFP3,WHEEL,
10770,8:05 PM,04-21-2026,04-21-2026 20:05:57,0,0,eGFP3,WHEEL,
10771,8:06 PM,04-21-2026,04-21-2026 20:06:02,0,0,eGFP3,WHEEL,
10772,8:06 PM,04-21-2026,04-21-2026 20:06:03,0,0,eGFP3,WHEEL,
10773,8:06 PM,04-21-2026,04-21-2026 20:06:05,0,0,eGFP3,WHEEL,
10774,8:06 PM,04-21-2026,04-21-2026 20:06:06,0,0,eGFP3,WHEEL,
10775,8:06 PM,04-21-2026,04-21-2026 20:06:07,0,0,eGFP3,WHEEL,
10776,8:06 PM,04-21-2026,04-21-2026 20:06:08,0,0,eGFP3,WHEEL,
10777,8:06 PM,04-21-2026,04-21-2026 20:06:08,0,0,eGFP3,WHEEL,
10778,8:06 PM,04-21-2026,04-21-2026 20:06:09,0,0,eGFP3,WHEEL,
10779,8:06 PM,04-21-2026,04-21-2026 20:06:10,0,0,eGFP3,WHEEL,
10780,8:06 PM,04-21-2026,04-21-2026 20:06:11,0,0,eGFP3,WHEEL,
10781,8:06 PM,04-21-2026,04-21-2026 20:06:11,0,0,eGFP3,WHEEL,
10782,8:06 PM,04-21-2026,04-21-2026 20:06:12,0,0,eGFP3,WHEEL,
10783,8:06 PM,04-21-2026,04-21-2026 20:06:13,0,0,eGFP3,WHEEL,
10784,8:06 PM,04-21-2026,04-21-2026 20:06:13,0,0,eGFP3,WHEEL,
10785,8:06 PM,04-21-2026,04-21-2026 20:06:14,0,0,eGFP3,WHEEL,
10786,8:06 PM,04-21-2026,04-21-2026 20:06:15,0,0,eGFP3,WHEEL,
10787,8:06 PM,04-21-2026,04-21-2026 20:06:15,0,0,eGFP3,WHEEL,
10788,8:06 PM,04-21-2026,04-21-2026 20:06:16,0,0,eGFP3,WHEEL,
10789,8:06 PM,04-21-2026,04-21-2026 20:06:17,0,0,eGFP3,WHEEL,
10790,8:06 PM,04-21-2026,04-21-2026 20:06:17,0,0,eGFP3,WHEEL,
10791,8:06 PM,04-21-2026,04-21-2026 20:06:18,0,0,eGFP3,WHEEL,
10792,8:06 PM,04-21-2026,04-21-2026 20:06:19,0,0,eGFP3,WHEEL,
10793,8:06 PM,04-21-2026,04-21-2026 20:06:20,0,0,eGFP3,WHEEL,
10794,8:06 PM,04-21-2026,04-21-2026 20:06:21,0,0,eGFP3,WHEEL,
10795,8:06 PM,04-21-2026,04-21-2026 20:06:22,0,0,eGFP3,WHEEL,
10796,8:06 PM,04-21-2026,04-21-2026 20:06:23,0,0,eGFP3,WHEEL,
10797,8:06 PM,04-21-2026,04-21-2026 20:06:23,0,0,eGFP3,WHEEL,
10798,8:06 PM,04-21-2026,04-21-2026 20:06:24,0,0,eGFP3,WHEEL,
10799,8:06 PM,04-21-2026,04-21-2026 20:06:27,0,0,eGFP3,WHEEL,
10800,8:06 PM,04-21-2026,04-21-2026 20:06:27,0,0,eGFP3,WHEEL,
10801,8:06 PM,04-21-2026,04-21-2026 20:06:28,0,0,eGFP3,WHEEL,
10802,8:06 PM,04-21-2026,04-21-2026 20:06:29,0,0,eGFP3,WHEEL,
10803,8:06 PM,04-21-2026,04-21-2026 20:06:30,0,0,eGFP3,WHEEL,
10804,8:06 PM,04-21-2026,04-21-2026 20:06:30,0,0,eGFP3,WHEEL,
10805,8:06 PM,04-21-2026,04-21-2026 20:06:32,0,0,eGFP3,WHEEL,
10806,8:06 PM,04-21-2026,04-21-2026 20:06:32,0,0,eGFP3,WHEEL,
10807,8:06 PM,04-21-2026,04-21-2026 20:06:35,0,0,eGFP3,WHEEL,
10808,8:06 PM,04-21-2026,04-21-2026 20:06:36,0,0,eGFP3,WHEEL,
10809,8:06 PM,04-21-2026,04-21-2026 20:06:36,0,0,eGFP3,WHEEL,
10810,8:06 PM,04-21-2026,04-21-2026 20:06:37,0,0,eGFP3,WHEEL,
10811,8:06 PM,04-21-2026,04-21-2026 20:06:38,0,0,eGFP3,WHEEL,
10812,8:06 PM,04-21-2026,04-21-2026 20:06:38,0,0,eGFP3,WHEEL,
10813,8:06 PM,04-21-2026,04-21-2026 20:06:39,0,0,eGFP3,WHEEL,
10814,8:06 PM,04-21-2026,04-21-2026 20:06:40,0,0,eGFP3,WHEEL,
10815,8:06 PM,04-21-2026,04-21-2026 20:06:40,0,0,eGFP3,WHEEL,
10816,8:06 PM,04-21-2026,04-21-2026 20:06:41,0,0,eGFP3,WHEEL,
10817,8:06 PM,04-21-2026,04-21-2026 20:06:42,0,0,eGFP3,WHEEL,
10818,8:06 PM,04-21-2026,04-21-2026 20:06:43,0,0,eGFP3,WHEEL,
10819,8:06 PM,04-21-2026,04-21-2026 20:06:44,0,0,eGFP3,WHEEL,
10820,8:06 PM,04-21-2026,04-21-2026 20:06:44,0,0,eGFP3,WHEEL,
10821,8:06 PM,04-21-2026,04-21-2026 20:06:45,0,0,eGFP3,WHEEL,
10822,8:06 PM,04-21-2026,04-21-2026 20:06:46,0,0,eGFP3,WHEEL,
10823,8:06 PM,04-21-2026,04-21-2026 20:06:47,0,0,eGFP3,WHEEL,
10824,8:06 PM,04-21-2026,04-21-2026 20:06:48,0,0,eGFP3,WHEEL,
10825,8:06 PM,04-21-2026,04-21-2026 20:06:49,0,0,eGFP3,WHEEL,
10826,8:06 PM,04-21-2026,04-21-2026 20:06:50,0,0,eGFP3,WHEEL,
10827,8:06 PM,04-21-2026,04-21-2026 20:06:50,0,0,eGFP3,WHEEL,
10828,8:06 PM,04-21-2026,04-21-2026 20:06:55,0,0,eGFP3,WHEEL,
10829,8:06 PM,04-21-2026,04-21-2026 20:06:56,0,0,eGFP3,WHEEL,
10830,8:06 PM,04-21-2026,04-21-2026 20:06:57,0,0,eGFP3,WHEEL,
10831,8:06 PM,04-21-2026,04-21-2026 20:06:58,0,0,eGFP3,WHEEL,
10832,8:06 PM,04-21-2026,04-21-2026 20:06:58,0,0,eGFP3,WHEEL,
10833,8:06 PM,04-21-2026,04-21-2026 20:06:59,0,0,eGFP3,WHEEL,
10834,8:06 PM,04-21-2026,04-21-2026 20:06:59,0,0,eGFP3,WHEEL,
10835,8:07 PM,04-21-2026,04-21-2026 20:07:00,0,0,eGFP3,WHEEL,
10836,8:07 PM,04-21-2026,04-21-2026 20:07:01,0,0,eGFP3,WHEEL,
10837,8:07 PM,04-21-2026,04-21-2026 20:07:01,0,0,eGFP3,WHEEL,
10838,8:07 PM,04-21-2026,04-21-2026 20:07:02,0,0,eGFP3,WHEEL,
10839,8:07 PM,04-21-2026,04-21-2026 20:07:03,0,0,eGFP3,WHEEL,
