events,time,date,date-time,reset,rtc_reset,device_id,stream
17334,09:59 PM,04-20-2026,04-20-2026 21:59:03,0,0,eGFP3,WHEEL
17335,09:59 PM,04-20-2026,04-20-2026 21:59:03,0,0,eGFP3,WHEEL
17336,09:59 PM,04-20-2026,04-20-2026 21:59:04,0,0,eGFP3,WHEEL
17337,09:59 PM,04-20-2026,04-20-2026 21:59:05,0,0,eGFP3,WHEEL
17338,09:59 PM,04-20-2026,04-20-2026 21:59:05,0,0,eGFP3,WHEEL
17339,09:59 PM,04-20-2026,04-20-2026 21:59:06,0,0,eGFP3,WHEEL
17340,09:59 PM,04-20-2026,04-20-2026 21:59:07,0,0,eGFP3,WHEEL
17341,09:59 PM,04-20-2026,04-20-2026 21:59:07,0,0,eGFP3,WHEEL
17342,09:59 PM,04-20-2026,04-20-2026 21:59:07,0,0,eGFP3,WHEEL
17343,09:59 PM,04-20-2026,04-20-2026 21:59:08,0,0,eGFP3,WHEEL
17344,09:59 PM,04-20-2026,04-20-2026 21:59:08,0,0,eGFP3,WHEEL
17345,09:59 PM,04-20-2026,04-20-2026 21:59:09,0,0,eGFP3,WHEEL
17346,09:59 PM,04-20-2026,04-20-2026 21:59:09,0,0,eGFP3,WHEEL
17347,09:59 PM,04-20-2026,04-20-2026 21:59:10,0,0,eGFP3,WHEEL
17348,09:59 PM,04-20-2026,04-20-2026 21:59:10,0,0,eGFP3,WHEEL
17349,09:59 PM,04-20-2026,04-20-2026 21:59:11,0,0,eGFP3,WHEEL
17350,09:59 PM,04-20-2026,04-20-2026 21:59:11,0,0,eGFP3,WHEEL
17351,09:59 PM,04-20-2026,04-20-2026 21:59:12,0,0,eGFP3,WHEEL
17352,09:59 PM,04-20-2026,04-20-2026 21:59:12,0,0,eGFP3,WHEEL
17353,09:59 PM,04-20-2026,04-20-2026 21:59:13,0,0,eGFP3,WHEEL
17354,09:59 PM,04-20-2026,04-20-2026 21:59:13,0,0,eGFP3,WHEEL
17355,09:59 PM,04-20-2026,04-20-2026 21:59:13,0,0,eGFP3,WHEEL
17356,09:59 PM,04-20-2026,04-20-2026 21:59:14,0,0,eGFP3,WHEEL
17357,09:59 PM,04-20-2026,04-20-2026 21:59:15,0,0,eGFP3,WHEEL
17358,09:59 PM,04-20-2026,04-20-2026 21:59:15,0,0,eGFP3,WHEEL
17359,09:59 PM,04-20-2026,04-20-2026 21:59:16,0,0,eGFP3,WHEEL
17360,09:59 PM,04-20-2026,04-20-2026 21:59:16,0,0,eGFP3,WHEEL
17361,09:59 PM,04-20-2026,04-20-2026 21:59:16,0,0,eGFP3,WHEEL
17362,09:59 PM,04-20-2026,04-20-2026 21:59:17,0,0,eGFP3,WHEEL
17363,09:59 PM,04-20-2026,04-20-2026 21:59:17,0,0,eGFP3,WHEEL
17364,09:59 PM,04-20-2026,04-20-2026 21:59:18,0,0,eGFP3,WHEEL
17365,09:59 PM,04-20-2026,04-20-2026 21:59:18,0,0,eGFP3,WHEEL
17366,09:59 PM,04-20-2026,04-20-2026 21:59:19,0,0,eGFP3,WHEEL
17367,09:59 PM,04-20-2026,04-20-2026 21:59:19,0,0,eGFP3,WHEEL
17368,09:59 PM,04-20-2026,04-20-2026 21:59:20,0,0,eGFP3,WHEEL
17369,09:59 PM,04-20-2026,04-20-2026 21:59:20,0,0,eGFP3,WHEEL
17370,09:59 PM,04-20-2026,04-20-2026 21:59:20,0,0,eGFP3,WHEEL
17371,09:59 PM,04-20-2026,04-20-2026 21:59:21,0,0,eGFP3,WHEEL
17372,09:59 PM,04-20-2026,04-20-2026 21:59:21,0,0,eGFP3,WHEEL
17373,09:59 PM,04-20-2026,04-20-2026 21:59:22,0,0,eGFP3,WHEEL
17374,09:59 PM,04-20-2026,04-20-2026 21:59:23,0,0,eGFP3,WHEEL
17375,09:59 PM,04-20-2026,04-20-2026 21:59:30,0,0,eGFP3,WHEEL
17376,09:59 PM,04-20-2026,04-20-2026 21:59:32,0,0,eGFP3,WHEEL
17377,09:59 PM,04-20-2026,04-20-2026 21:59:34,0,0,eGFP3,WHEEL
17378,09:59 PM,04-20-2026,04-20-2026 21:59:38,0,0,eGFP3,WHEEL
17379,09:59 PM,04-20-2026,04-20-2026 21:59:38,0,0,eGFP3,WHEEL
17380,09:59 PM,04-20-2026,04-20-2026 21:59:39,0,0,eGFP3,WHEEL
17381,09:59 PM,04-20-2026,04-20-2026 21:59:40,0,0,eGFP3,WHEEL
17382,09:59 PM,04-20-2026,04-20-2026 21:59:40,0,0,eGFP3,WHEEL
17383,09:59 PM,04-20-2026,04-20-2026 21:59:40,0,0,eGFP3,WHEEL
17384,09:59 PM,04-20-2026,04-20-2026 21:59:41,0,0,eGFP3,WHEEL
17385,09:59 PM,04-20-2026,04-20-2026 21:59:41,0,0,eGFP3,WHEEL
17386,09:59 PM,04-20-2026,04-20-2026 21:59:42,0,0,eGFP3,WHEEL
17387,09:59 PM,04-20-2026,04-20-2026 21:59:43,0,0,eGFP3,WHEEL
17388,09:59 PM,04-20-2026,04-20-2026 21:59:43,0,0,eGFP3,WHEEL
17389,09:59 PM,04-20-2026,04-20-2026 21:59:44,0,0,eGFP3,WHEEL
17390,09:59 PM,04-20-2026,04-20-2026 21:59:44,0,0,eGFP3,WHEEL
17391,09:59 PM,04-20-2026,04-20-2026 21:59:45,0,0,eGFP3,WHEEL
17392,09:59 PM,04-20-2026,04-20-2026 21:59:45,0,0,eGFP3,WHEEL
17393,09:59 PM,04-20-2026,04-20-2026 21:59:46,0,0,eGFP3,WHEEL
17394,09:59 PM,04-20-2026,04-20-2026 21:59:47,0,0,eGFP3,WHEEL
17395,09:59 PM,04-20-2026,04-20-2026 21:59:47,0,0,eGFP3,WHEEL
17396,09:59 PM,04-20-2026,04-20-2026 21:59:47,0,0,eGFP3,WHEEL
17397,09:59 PM,04-20-2026,04-20-2026 21:59:48,0,0,eGFP3,WHEEL
17398,09:59 PM,04-20-2026,04-20-2026 21:59:48,0,0,eGFP3,WHEEL
17399,09:59 PM,04-20-2026,04-20-2026 21:59:49,0,0,eGFP3,WHEEL
17400,09:59 PM,04-20-2026,04-20-2026 21:59:49,0,0,eGFP3,WHEEL
17401,09:59 PM,04-20-2026,04-20-2026 21:59:50,0,0,eGFP3,WHEEL
17402,09:59 PM,04-20-2026,04-20-2026 21:59:50,0,0,eGFP3,WHEEL
17403,09:59 PM,04-20-2026,04-20-2026 21:59:50,0,0,eGFP3,WHEEL
17404,09:59 PM,04-20-2026,04-20-2026 21:59:51,0,0,eGFP3,WHEEL
17405,09:59 PM,04-20-2026,04-20-2026 21:59:51,0,0,eGFP3,WHEEL
17406,09:59 PM,04-20-2026,04-20-2026 21:59:52,0,0,eGFP3,WHEEL
17407,09:59 PM,04-20-2026,04-20-2026 21:59:52,0,0,eGFP3,WHEEL
17408,09:59 PM,04-20-2026,04-20-2026 21:59:53,0,0,eGFP3,WHEEL
17409,09:59 PM,04-20-2026,04-20-2026 21:59:53,0,0,eGFP3,WHEEL
17410,09:59 PM,04-20-2026,04-20-2026 21:59:54,0,0,eGFP3,WHEEL
17411,09:59 PM,04-20-2026,04-20-2026 21:59:54,0,0,eGFP3,WHEEL
17412,09:59 PM,04-20-2026,04-20-2026 21:59:54,0,0,eGFP3,WHEEL
17413,09:59 PM,04-20-2026,04-20-2026 21:59:55,0,0,eGFP3,WHEEL
17414,09:59 PM,04-20-2026,04-20-2026 21:59:55,0,0,eGFP3,WHEEL
17415,09:59 PM,04-20-2026,04-20-2026 21:59:56,0,0,eGFP3,WHEEL
17416,09:59 PM,04-20-2026,04-20-2026 21:59:57,0,0,eGFP3,WHEEL
17417,09:59 PM,04-20-2026,04-20-2026 21:59:57,0,0,eGFP3,WHEEL
17418,09:59 PM,04-20-2026,04-20-2026 21:59:58,0,0,eGFP3,WHEEL
17419,09:59 PM,04-20-2026,04-20-2026 21:59:58,0,0,eGFP3,WHEEL
17420,09:59 PM,04-20-2026,04-20-2026 21:59:59,0,0,eGFP3,WHEEL
17421,09:59 PM,04-20-2026,04-20-2026 21:59:59,0,0,eGFP3,WHEEL
17422,10:00 PM,04-20-2026,04-20-2026 22:00:00,0,0,eGFP3,WHEEL
17423,10:00 PM,04-20-2026,04-20-2026 22:00:00,0,0,eGFP3,WHEEL
17424,10:00 PM,04-20-2026,04-20-2026 22:00:01,0,0,eGFP3,WHEEL
17425,10:00 PM,04-20-2026,04-20-2026 22:00:01,0,0,eGFP3,WHEEL
17426,10:00 PM,04-20-2026,04-20-2026 22:00:02,0,0,eGFP3,WHEEL
17427,10:00 PM,04-20-2026,04-20-2026 22:00:03,0,0,eGFP3,WHEEL
17428,10:00 PM,04-20-2026,04-20-2026 22:00:03,0,0,eGFP3,WHEEL
17429,10:00 PM,04-20-2026,04-20-2026 22:00:04,0,0,eGFP3,WHEEL
17430,10:00 PM,04-20-2026,04-20-2026 22:00:04,0,0,eGFP3,WHEEL
17431,10:00 PM,04-20-2026,04-20-2026 22:00:05,0,0,eGFP3,WHEEL
17432,10:00 PM,04-20-2026,04-20-2026 22:00:05,0,0,eGFP3,WHEEL
17433,10:00 PM,04-20-2026,04-20-2026 22:00:06,0,0,eGFP3,WHEEL
17434,10:00 PM,04-20-2026,04-20-2026 22:00:06,0,0,eGFP3,WHEEL
17435,10:00 PM,04-20-2026,04-20-2026 22:00:07,0,0,eGFP3,WHEEL
17436,10:00 PM,04-20-2026,04-20-2026 22:00:07,0,0,eGFP3,WHEEL
17437,10:00 PM,04-20-2026,04-20-2026 22:00:08,0,0,eGFP3,WHEEL
17438,10:00 PM,04-20-2026,04-20-2026 22:00:09,0,0,eGFP3,WHEEL
17439,10:00 PM,04-20-2026,04-20-2026 22:00:09,0,0,eGFP3,WHEEL
17440,10:00 PM,04-20-2026,04-20-2026 22:00:09,0,0,eGFP3,WHEEL
17441,10:00 PM,04-20-2026,04-20-2026 22:00:10,0,0,eGFP3,WHEEL
17442,10:00 PM,04-20-2026,04-20-2026 22:00:10,0,0,eGFP3,WHEEL
17443,10:00 PM,04-20-2026,04-20-2026 22:00:11,0,0,eGFP3,WHEEL
17444,10:00 PM,04-20-2026,04-20-2026 22:00:11,0,0,eGFP3,WHEEL
17445,10:00 PM,04-20-2026,04-20-2026 22:00:12,0,0,eGFP3,WHEEL
17446,10:00 PM,04-20-2026,04-20-2026 22:00:12,0,0,eGFP3,WHEEL
17447,10:00 PM,04-20-2026,04-20-2026 22:00:12,0,0,eGFP3,WHEEL
17448,10:00 PM,04-20-2026,04-20-2026 22:00:13,0,0,eGFP3,WHEEL
17449,10:00 PM,04-20-2026,04-20-2026 22:00:13,0,0,eGFP3,WHEEL
17450,10:00 PM,04-20-2026,04-20-2026 22:00:14,0,0,eGFP3,WHEEL
17451,10:00 PM,04-20-2026,04-20-2026 22:00:14,0,0,eGFP3,WHEEL
17452,10:00 PM,04-20-2026,04-20-2026 22:00:15,0,0,eGFP3,WHEEL
17453,10:00 PM,04-20-2026,04-20-2026 22:00:19,0,0,eGFP3,WHEEL
17454,10:00 PM,04-20-2026,04-20-2026 22:00:22,0,0,eGFP3,WHEEL
17455,10:00 PM,04-20-2026,04-20-2026 22:00:26,0,0,eGFP3,WHEEL
17456,10:00 PM,04-20-2026,04-20-2026 22:00:29,0,0,eGFP3,WHEEL
17457,10:00 PM,04-20-2026,04-20-2026 22:00:30,0,0,eGFP3,WHEEL
17458,10:00 PM,04-20-2026,04-20-2026 22:00:31,0,0,eGFP3,WHEEL
17459,10:00 PM,04-20-2026,04-20-2026 22:00:31,0,0,eGFP3,WHEEL
17460,10:00 PM,04-20-2026,04-20-2026 22:00:32,0,0,eGFP3,WHEEL
17461,10:00 PM,04-20-2026,04-20-2026 22:00:32,0,0,eGFP3,WHEEL
17462,10:00 PM,04-20-2026,04-20-2026 22:00:33,0,0,eGFP3,WHEEL
17463,10:00 PM,04-20-2026,04-20-2026 22:00:33,0,0,eGFP3,WHEEL
17464,10:00 PM,04-20-2026,04-20-2026 22:00:34,0,0,eGFP3,WHEEL
17465,10:00 PM,04-20-2026,04-20-2026 22:00:34,0,0,eGFP3,WHEEL
17466,10:00 PM,04-20-2026,04-20-2026 22:00:35,0,0,eGFP3,WHEEL
17467,10:00 PM,04-20-2026,04-20-2026 22:00:35,0,0,eGFP3,WHEEL
17468,10:00 PM,04-20-2026,04-20-2026 22:00:36,0,0,eGFP3,WHEEL
17469,10:00 PM,04-20-2026,04-20-2026 22:00:36,0,0,eGFP3,WHEEL
17470,10:00 PM,04-20-2026,04-20-2026 22:00:37,0,0,eGFP3,WHEEL
17471,10:00 PM,04-20-2026,04-20-2026 22:00:37,0,0,eGFP3,WHEEL
17472,10:00 PM,04-20-2026,04-20-2026 22:00:38,0,0,eGFP3,WHEEL
17473,10:00 PM,04-20-2026,04-20-2026 22:00:38,0,0,eGFP3,WHEEL
17474,10:00 PM,04-20-2026,04-20-2026 22:00:39,0,0,eGFP3,WHEEL
17475,10:00 PM,04-20-2026,04-20-2026 22:00:39,0,0,eGFP3,WHEEL
17476,10:00 PM,04-20-2026,04-20-2026 22:00:40,0,0,eGFP3,WHEEL
17477,10:00 PM,04-20-2026,04-20-2026 22:00:40,0,0,eGFP3,WHEEL
17478,10:00 PM,04-20-2026,04-20-2026 22:00:43,0,0,eGFP3,WHEEL
17479,10:00 PM,04-20-2026,04-20-2026 22:00:44,0,0,eGFP3,WHEEL
17480,10:00 PM,04-20-2026,04-20-2026 22:00:44,0,0,eGFP3,WHEEL
17481,10:00 PM,04-20-2026,04-20-2026 22:00:45,0,0,eGFP3,WHEEL
17482,10:00 PM,04-20-2026,04-20-2026 22:00:45,0,0,eGFP3,WHEEL
17483,10:00 PM,04-20-2026,04-20-2026 22:00:46,0,0,eGFP3,WHEEL
17484,10:00 PM,04-20-2026,04-20-2026 22:00:46,0,0,eGFP3,WHEEL
17485,10:00 PM,04-20-2026,04-20-2026 22:00:47,0,0,eGFP3,WHEEL
17486,10:00 PM,04-20-2026,04-20-2026 22:00:47,0,0,eGFP3,WHEEL
17487,10:00 PM,04-20-2026,04-20-2026 22:00:48,0,0,eGFP3,WHEEL
17488,10:00 PM,04-20-2026,04-20-2026 22:00:48,0,0,eGFP3,WHEEL
17489,10:00 PM,04-20-2026,04-20-2026 22:00:49,0,0,eGFP3,WHEEL
17490,10:00 PM,04-20-2026,04-20-2026 22:00:49,0,0,eGFP3,WHEEL
17491,10:00 PM,04-20-2026,04-20-2026 22:00:50,0,0,eGFP3,WHEEL
17492,10:00 PM,04-20-2026,04-20-2026 22:00:50,0,0,eGFP3,WHEEL
17493,10:00 PM,04-20-2026,04-20-2026 22:00:51,0,0,eGFP3,WHEEL
17494,10:00 PM,04-20-2026,04-20-2026 22:00:51,0,0,eGFP3,WHEEL
17495,10:00 PM,04-20-2026,04-20-2026 22:00:51,0,0,eGFP3,WHEEL
17496,10:00 PM,04-20-2026,04-20-2026 22:00:52,0,0,eGFP3,WHEEL
17497,10:00 PM,04-20-2026,04-20-2026 22:00:52,0,0,eGFP3,WHEEL
17498,10:00 PM,04-20-2026,04-20-2026 22:00:53,0,0,eGFP3,WHEEL
17499,10:00 PM,04-20-2026,04-20-2026 22:00:54,0,0,eGFP3,WHEEL
17500,10:00 PM,04-20-2026,04-20-2026 22:00:54,0,0,eGFP3,WHEEL
17501,10:00 PM,04-20-2026,04-20-2026 22:00:55,0,0,eGFP3,WHEEL
17502,10:00 PM,04-20-2026,04-20-2026 22:00:55,0,0,eGFP3,WHEEL
17503,10:00 PM,04-20-2026,04-20-2026 22:00:55,0,0,eGFP3,WHEEL
17504,10:00 PM,04-20-2026,04-20-2026 22:00:56,0,0,eGFP3,WHEEL
17505,10:00 PM,04-20-2026,04-20-2026 22:00:56,0,0,eGFP3,WHEEL
17506,10:00 PM,04-20-2026,04-20-2026 22:00:57,0,0,eGFP3,WHEEL
17507,10:00 PM,04-20-2026,04-20-2026 22:00:57,0,0,eGFP3,WHEEL
17508,10:00 PM,04-20-2026,04-20-2026 22:00:58,0,0,eGFP3,WHEEL
17509,10:00 PM,04-20-2026,04-20-2026 22:00:58,0,0,eGFP3,WHEEL
17510,10:00 PM,04-20-2026,04-20-2026 22:00:59,0,0,eGFP3,WHEEL
17511,10:00 PM,04-20-2026,04-20-2026 22:00:59,0,0,eGFP3,WHEEL
17512,10:01 PM,04-20-2026,04-20-2026 22:01:00,0,0,eGFP3,WHEEL
17513,10:01 PM,04-20-2026,04-20-2026 22:01:00,0,0,eGFP3,WHEEL
17514,10:01 PM,04-20-2026,04-20-2026 22:01:01,0,0,eGFP3,WHEEL
17515,10:01 PM,04-20-2026,04-20-2026 22:01:01,0,0,eGFP3,WHEEL
17516,10:01 PM,04-20-2026,04-20-2026 22:01:02,0,0,eGFP3,WHEEL
17517,10:01 PM,04-20-2026,04-20-2026 22:01:02,0,0,eGFP3,WHEEL
17518,10:01 PM,04-20-2026,04-20-2026 22:01:03,0,0,eGFP3,WHEEL
17519,10:01 PM,04-20-2026,04-20-2026 22:01:03,0,0,eGFP3,WHEEL
17520,10:01 PM,04-20-2026,04-20-2026 22:01:04,0,0,eGFP3,WHEEL
17521,10:01 PM,04-20-2026,04-20-2026 22:01:04,0,0,eGFP3,WHEEL
17522,10:01 PM,04-20-2026,04-20-2026 22:01:04,0,0,eGFP3,WHEEL
17523,10:01 PM,04-20-2026,04-20-2026 22:01:05,0,0,eGFP3,WHEEL
17524,10:01 PM,04-20-2026,04-20-2026 22:01:05,0,0,eGFP3,WHEEL
17525,10:01 PM,04-20-2026,04-20-2026 22:01:06,0,0,eGFP3,WHEEL
17526,10:01 PM,04-20-2026,04-20-2026 22:01:06,0,0,eGFP3,WHEEL
17527,10:01 PM,04-20-2026,04-20-2026 22:01:07,0,0,eGFP3,WHEEL
17528,10:01 PM,04-20-2026,04-20-2026 22:01:07,0,0,eGFP3,WHEEL
17529,10:01 PM,04-20-2026,04-20-2026 22:01:08,0,0,eGFP3,WHEEL
17530,10:01 PM,04-20-2026,04-20-2026 22:01:08,0,0,eGFP3,WHEEL
17531,10:01 PM,04-20-2026,04-20-2026 22:01:09,0,0,eGFP3,WHEEL
17532,10:01 PM,04-20-2026,04-20-2026 22:01:09,0,0,eGFP3,WHEEL
17533,10:01 PM,04-20-2026,04-20-2026 22:01:10,0,0,eGFP3,WHEEL
17534,10:01 PM,04-20-2026,04-20-2026 22:01:10,0,0,eGFP3,WHEEL
17535,10:01 PM,04-20-2026,04-20-2026 22:01:11,0,0,eGFP3,WHEEL
17536,10:01 PM,04-20-2026,04-20-2026 22:01:11,0,0,eGFP3,WHEEL
17537,10:01 PM,04-20-2026,04-20-2026 22:01:12,0,0,eGFP3,WHEEL
17538,10:01 PM,04-20-2026,04-20-2026 22:01:12,0,0,eGFP3,WHEEL
17539,10:01 PM,04-20-2026,04-20-2026 22:01:12,0,0,eGFP3,WHEEL
17540,10:01 PM,04-20-2026,04-20-2026 22:01:13,0,0,eGFP3,WHEEL
17541,10:01 PM,04-20-2026,04-20-2026 22:01:13,0,0,eGFP3,WHEEL
17542,10:01 PM,04-20-2026,04-20-2026 22:01:14,0,0,eGFP3,WHEEL
17543,10:01 PM,04-20-2026,04-20-2026 22:01:14,0,0,eGFP3,WHEEL
17544,10:01 PM,04-20-2026,04-20-2026 22:01:15,0,0,eGFP3,WHEEL
17545,10:01 PM,04-20-2026,04-20-2026 22:01:15,0,0,eGFP3,WHEEL
17546,10:01 PM,04-20-2026,04-20-2026 22:01:16,0,0,eGFP3,WHEEL
17547,10:01 PM,04-20-2026,04-20-2026 22:01:17,0,0,eGFP3,WHEEL
17548,10:01 PM,04-20-2026,04-20-2026 22:01:17,0,0,eGFP3,WHEEL
17549,10:01 PM,04-20-2026,04-20-2026 22:01:18,0,0,eGFP3,WHEEL
17550,10:01 PM,04-20-2026,04-20-2026 22:01:18,0,0,eGFP3,WHEEL
17551,10:01 PM,04-20-2026,04-20-2026 22:01:19,0,0,eGFP3,WHEEL
17552,10:01 PM,04-20-2026,04-20-2026 22:01:19,0,0,eGFP3,WHEEL
17553,10:01 PM,04-20-2026,04-20-2026 22:01:20,0,0,eGFP3,WHEEL
17554,10:01 PM,04-20-2026,04-20-2026 22:01:20,0,0,eGFP3,WHEEL
17555,10:01 PM,04-20-2026,04-20-2026 22:01:21,0,0,eGFP3,WHEEL
17556,10:01 PM,04-20-2026,04-20-2026 22:01:21,0,0,eGFP3,WHEEL
17557,10:01 PM,04-20-2026,04-20-2026 22:01:22,0,0,eGFP3,WHEEL
17558,10:01 PM,04-20-2026,04-20-2026 22:01:22,0,0,eGFP3,WHEEL
17559,10:01 PM,04-20-2026,04-20-2026 22:01:23,0,0,eGFP3,WHEEL
17560,10:01 PM,04-20-2026,04-20-2026 22:01:23,0,0,eGFP3,WHEEL
17561,10:01 PM,04-20-2026,04-20-2026 22:01:24,0,0,eGFP3,WHEEL
17562,10:01 PM,04-20-2026,04-20-2026 22:01:24,0,0,eGFP3,WHEEL
17563,10:01 PM,04-20-2026,04-20-2026 22:01:25,0,0,eGFP3,WHEEL
17564,10:01 PM,04-20-2026,04-20-2026 22:01:25,0,0,eGFP3,WHEEL
17565,10:01 PM,04-20-2026,04-20-2026 22:01:26,0,0,eGFP3,WHEEL
17566,10:01 PM,04-20-2026,04-20-2026 22:01:26,0,0,eGFP3,WHEEL
17567,10:01 PM,04-20-2026,04-20-2026 22:01:27,0,0,eGFP3,WHEEL
17568,10:01 PM,04-20-2026,04-20-2026 22:01:27,0,0,eGFP3,WHEEL
17569,10:01 PM,04-20-2026,04-20-2026 22:01:28,0,0,eGFP3,WHEEL
17570,10:01 PM,04-20-2026,04-20-2026 22:01:28,0,0,eGFP3,WHEEL
17571,10:01 PM,04-20-2026,04-20-2026 22:01:29,0,0,eGFP3,WHEEL
17572,10:01 PM,04-20-2026,04-20-2026 22:01:29,0,0,eGFP3,WHEEL
17573,10:01 PM,04-20-2026,04-20-2026 22:01:30,0,0,eGFP3,WHEEL
17574,10:01 PM,04-20-2026,04-20-2026 22:01:30,0,0,eGFP3,WHEEL
17575,10:01 PM,04-20-2026,04-20-2026 22:01:31,0,0,eGFP3,WHEEL
17576,10:01 PM,04-20-2026,04-20-2026 22:01:31,0,0,eGFP3,WHEEL
17577,10:01 PM,04-20-2026,04-20-2026 22:01:32,0,0,eGFP3,WHEEL
17578,10:01 PM,04-20-2026,04-20-2026 22:01:32,0,0,eGFP3,WHEEL
17579,10:01 PM,04-20-2026,04-20-2026 22:01:33,0,0,eGFP3,WHEEL
17580,10:01 PM,04-20-2026,04-20-2026 22:01:33,0,0,eGFP3,WHEEL
17581,10:01 PM,04-20-2026,04-20-2026 22:01:34,0,0,eGFP3,WHEEL
17582,10:01 PM,04-20-2026,04-20-2026 22:01:34,0,0,eGFP3,WHEEL
17583,10:01 PM,04-20-2026,04-20-2026 22:01:35,0,0,eGFP3,WHEEL
17584,10:01 PM,04-20-2026,04-20-2026 22:01:35,0,0,eGFP3,WHEEL
17585,10:01 PM,04-20-2026,04-20-2026 22:01:36,0,0,eGFP3,WHEEL
17586,10:01 PM,04-20-2026,04-20-2026 22:01:36,0,0,eGFP3,WHEEL
17587,10:01 PM,04-20-2026,04-20-2026 22:01:37,0,0,eGFP3,WHEEL
17588,10:01 PM,04-20-2026,04-20-2026 22:01:37,0,0,eGFP3,WHEEL
17589,10:01 PM,04-20-2026,04-20-2026 22:01:38,0,0,eGFP3,WHEEL
17590,10:01 PM,04-20-2026,04-20-2026 22:01:39,0,0,eGFP3,WHEEL
17591,10:01 PM,04-20-2026,04-20-2026 22:01:40,0,0,eGFP3,WHEEL
17592,10:01 PM,04-20-2026,04-20-2026 22:01:40,0,0,eGFP3,WHEEL
17593,10:01 PM,04-20-2026,04-20-2026 22:01:40,0,0,eGFP3,WHEEL
17594,10:01 PM,04-20-2026,04-20-2026 22:01:41,0,0,eGFP3,WHEEL
17595,10:01 PM,04-20-2026,04-20-2026 22:01:44,0,0,eGFP3,WHEEL
17596,10:01 PM,04-20-2026,04-20-2026 22:01:45,0,0,eGFP3,WHEEL
17597,10:01 PM,04-20-2026,04-20-2026 22:01:46,0,0,eGFP3,WHEEL
17598,10:01 PM,04-20-2026,04-20-2026 22:01:46,0,0,eGFP3,WHEEL
17599,10:01 PM,04-20-2026,04-20-2026 22:01:46,0,0,eGFP3,WHEEL
17600,10:01 PM,04-20-2026,04-20-2026 22:01:47,0,0,eGFP3,WHEEL
17601,10:01 PM,04-20-2026,04-20-2026 22:01:48,0,0,eGFP3,WHEEL
17602,10:01 PM,04-20-2026,04-20-2026 22:01:48,0,0,eGFP3,WHEEL
17603,10:01 PM,04-20-2026,04-20-2026 22:01:48,0,0,eGFP3,WHEEL
17604,10:01 PM,04-20-2026,04-20-2026 22:01:49,0,0,eGFP3,WHEEL
17605,10:01 PM,04-20-2026,04-20-2026 22:01:49,0,0,eGFP3,WHEEL
17606,10:01 PM,04-20-2026,04-20-2026 22:01:50,0,0,eGFP3,WHEEL
17607,10:01 PM,04-20-2026,04-20-2026 22:01:50,0,0,eGFP3,WHEEL
17608,10:01 PM,04-20-2026,04-20-2026 22:01:51,0,0,eGFP3,WHEEL
17609,10:01 PM,04-20-2026,04-20-2026 22:01:51,0,0,eGFP3,WHEEL
17610,10:01 PM,04-20-2026,04-20-2026 22:01:52,0,0,eGFP3,WHEEL
17611,10:01 PM,04-20-2026,04-20-2026 22:01:52,0,0,eGFP3,WHEEL
17612,10:01 PM,04-20-2026,04-20-2026 22:01:52,0,0,eGFP3,WHEEL
17613,10:01 PM,04-20-2026,04-20-2026 22:01:53,0,0,eGFP3,WHEEL
17614,10:01 PM,04-20-2026,04-20-2026 22:01:53,0,0,eGFP3,WHEEL
17615,10:01 PM,04-20-2026,04-20-2026 22:01:54,0,0,eGFP3,WHEEL
17616,10:01 PM,04-20-2026,04-20-2026 22:01:54,0,0,eGFP3,WHEEL
17617,10:01 PM,04-20-2026,04-20-2026 22:01:55,0,0,eGFP3,WHEEL
17618,10:01 PM,04-20-2026,04-20-2026 22:01:56,0,0,eGFP3,WHEEL
17619,10:01 PM,04-20-2026,04-20-2026 22:01:57,0,0,eGFP3,WHEEL
17620,10:01 PM,04-20-2026,04-20-2026 22:01:58,0,0,eGFP3,WHEEL
17621,10:01 PM,04-20-2026,04-20-2026 22:01:59,0,0,eGFP3,WHEEL
17622,10:01 PM,04-20-2026,04-20-2026 22:01:59,0,0,eGFP3,WHEEL
17623,10:02 PM,04-20-2026,04-20-2026 22:02:00,0,0,eGFP3,WHEEL
17624,10:02 PM,04-20-2026,04-20-2026 22:02:00,0,0,eGFP3,WHEEL
17625,10:02 PM,04-20-2026,04-20-2026 22:02:01,0,0,eGFP3,WHEEL
17626,10:02 PM,04-20-2026,04-20-2026 22:02:01,0,0,eGFP3,WHEEL
17627,10:02 PM,04-20-2026,04-20-2026 22:02:02,0,0,eGFP3,WHEEL
17628,10:02 PM,04-20-2026,04-20-2026 22:02:02,0,0,eGFP3,WHEEL
17629,10:02 PM,04-20-2026,04-20-2026 22:02:03,0,0,eGFP3,WHEEL
17630,10:02 PM,04-20-2026,04-20-2026 22:02:03,0,0,eGFP3,WHEEL
17631,10:02 PM,04-20-2026,04-20-2026 22:02:04,0,0,eGFP3,WHEEL
17632,10:02 PM,04-20-2026,04-20-2026 22:02:04,0,0,eGFP3,WHEEL
17633,10:02 PM,04-20-2026,04-20-2026 22:02:04,0,0,eGFP3,WHEEL
17634,10:02 PM,04-20-2026,04-20-2026 22:02:05,0,0,eGFP3,WHEEL
17635,10:02 PM,04-20-2026,04-20-2026 22:02:05,0,0,eGFP3,WHEEL
17636,10:02 PM,04-20-2026,04-20-2026 22:02:06,0,0,eGFP3,WHEEL
