,eGFP6,calendar_date,time_decimal
2026-04-19 08:12:00,0.0,2026-04-19,8.2
2026-04-19 08:13:00,0.0,2026-04-19,8.216666666666667
2026-04-19 08:14:00,0.0,2026-04-19,8.233333333333333
2026-04-19 08:15:00,0.0,2026-04-19,8.25
2026-04-19 08:16:00,0.0,2026-04-19,8.266666666666667
2026-04-19 08:17:00,0.0,2026-04-19,8.283333333333333
2026-04-19 08:18:00,0.0,2026-04-19,8.3
2026-04-19 08:19:00,0.0,2026-04-19,8.316666666666666
2026-04-19 08:20:00,0.0,2026-04-19,8.333333333333334
2026-04-19 08:21:00,0.0,2026-04-19,8.35
2026-04-19 08:22:00,0.0,2026-04-19,8.366666666666667
2026-04-19 08:23:00,0.0,2026-04-19,8.383333333333333
2026-04-19 08:24:00,0.0,2026-04-19,8.4
2026-04-19 08:25:00,0.0,2026-04-19,8.416666666666666
2026-04-19 08:26:00,0.0,2026-04-19,8.433333333333334
2026-04-19 08:27:00,0.0,2026-04-19,8.45
2026-04-19 08:28:00,0.0,2026-04-19,8.466666666666667
2026-04-19 08:29:00,0.0,2026-04-19,8.483333333333333
2026-04-19 08:30:00,0.0,2026-04-19,8.5
2026-04-19 08:31:00,0.0,2026-04-19,8.516666666666667
2026-04-19 08:32:00,0.0,2026-04-19,8.533333333333333
2026-04-19 08:33:00,0.0,2026-04-19,8.55
2026-04-19 08:34:00,0.0,2026-04-19,8.566666666666666
2026-04-19 08:35:00,0.0,2026-04-19,8.583333333333334
2026-04-19 08:36:00,0.0,2026-04-19,8.6
2026-04-19 08:37:00,0.0,2026-04-19,8.616666666666667
2026-04-19 08:38:00,0.0,2026-04-19,8.633333333333333
2026-04-19 08:39:00,0.0,2026-04-19,8.65
2026-04-19 08:40:00,0.0,2026-04-19,8.666666666666666
2026-04-19 08:41:00,0.0,2026-04-19,8.683333333333334
2026-04-19 08:42:00,0.0,2026-04-19,8.7
2026-04-19 08:43:00,0.0,2026-04-19,8.716666666666667
2026-04-19 08:44:00,0.0,2026-04-19,8.733333333333333
2026-04-19 08:45:00,0.0,2026-04-19,8.75
2026-04-19 08:46:00,0.0,2026-04-19,8.766666666666667
2026-04-19 08:47:00,0.0,2026-04-19,8.783333333333333
2026-04-19 08:48:00,0.0,2026-04-19,8.8
2026-04-19 08:49:00,0.0,2026-04-19,8.816666666666666
2026-04-19 08:50:00,0.0,2026-04-19,8.833333333333334
2026-04-19 08:51:00,0.0,2026-04-19,8.85
2026-04-19 08:52:00,0.0,2026-04-19,8.866666666666667
2026-04-19 08:53:00,0.0,2026-04-19,8.883333333333333
2026-04-19 08:54:00,0.0,2026-04-19,8.9
2026-04-19 08:55:00,0.0,2026-04-19,8.916666666666666
2026-04-19 08:56:00,0.0,2026-04-19,8.933333333333334
2026-04-19 08:57:00,0.0,2026-04-19,8.95
2026-04-19 08:58:00,0.0,2026-04-19,8.966666666666667
2026-04-19 08:59:00,0.0,2026-04-19,8.983333333333333
2026-04-19 09:00:00,0.0,2026-04-19,9.0
2026-04-19 09:01:00,0.0,2026-04-19,9.016666666666667
2026-04-19 09:02:00,0.0,2026-04-19,9.033333333333333
2026-04-19 09:03:00,0.0,2026-04-19,9.05
2026-04-19 09:04:00,0.0,2026-04-19,9.066666666666666
2026-04-19 09:05:00,0.0,2026-04-19,9.083333333333334
2026-04-19 09:06:00,0.0,2026-04-19,9.1
2026-04-19 09:07:00,0.0,2026-04-19,9.116666666666667
2026-04-19 09:08:00,0.0,2026-04-19,9.133333333333333
2026-04-19 09:09:00,0.0,2026-04-19,9.15
2026-04-19 09:10:00,0.0,2026-04-19,9.166666666666666
2026-04-19 09:11:00,0.0,2026-04-19,9.183333333333334
2026-04-19 09:12:00,0.0,2026-04-19,9.2
2026-04-19 09:13:00,0.0,2026-04-19,9.216666666666667
2026-04-19 09:14:00,0.0,2026-04-19,9.233333333333333
2026-04-19 09:15:00,0.0,2026-04-19,9.25
2026-04-19 09:16:00,0.0,2026-04-19,9.266666666666667
2026-04-19 09:17:00,0.0,2026-04-19,9.283333333333333
2026-04-19 09:18:00,0.0,2026-04-19,9.3
2026-04-19 09:19:00,0.0,2026-04-19,9.316666666666666
2026-04-19 09:20:00,0.0,2026-04-19,9.333333333333334
2026-04-19 09:21:00,0.0,2026-04-19,9.35
2026-04-19 09:22:00,0.0,2026-04-19,9.366666666666667
2026-04-19 09:23:00,0.0,2026-04-19,9.383333333333333
2026-04-19 09:24:00,0.0,2026-04-19,9.4
2026-04-19 09:25:00,0.0,2026-04-19,9.416666666666666
2026-04-19 09:26:00,0.0,2026-04-19,9.433333333333334
2026-04-19 09:27:00,0.0,2026-04-19,9.45
2026-04-19 09:28:00,0.0,2026-04-19,9.466666666666667
2026-04-19 09:29:00,0.0,2026-04-19,9.483333333333333
2026-04-19 09:30:00,0.0,2026-04-19,9.5
2026-04-19 09:31:00,0.0,2026-04-19,9.516666666666667
2026-04-19 09:32:00,0.0,2026-04-19,9.533333333333333
2026-04-19 09:33:00,0.0,2026-04-19,9.55
2026-04-19 09:34:00,0.0,2026-04-19,9.566666666666666
2026-04-19 09:35:00,0.0,2026-04-19,9.583333333333334
2026-04-19 09:36:00,0.0,2026-04-19,9.6
2026-04-19 09:37:00,0.0,2026-04-19,9.616666666666667
2026-04-19 09:38:00,0.0,2026-04-19,9.633333333333333
2026-04-19 09:39:00,0.0,2026-04-19,9.65
2026-04-19 09:40:00,0.0,2026-04-19,9.666666666666666
2026-04-19 09:41:00,0.0,2026-04-19,9.683333333333334
2026-04-19 09:42:00,0.0,2026-04-19,9.7
2026-04-19 09:43:00,0.0,2026-04-19,9.716666666666667
2026-04-19 09:44:00,0.0,2026-04-19,9.733333333333333
2026-04-19 09:45:00,0.0,2026-04-19,9.75
2026-04-19 09:46:00,0.0,2026-04-19,9.766666666666667
2026-04-19 09:47:00,0.0,2026-04-19,9.783333333333333
2026-04-19 09:48:00,0.0,2026-04-19,9.8
2026-04-19 09:49:00,0.0,2026-04-19,9.816666666666666
2026-04-19 09:50:00,0.0,2026-04-19,9.833333333333334
2026-04-19 09:51:00,0.0,2026-04-19,9.85
2026-04-19 09:52:00,5.0,2026-04-19,9.866666666666667
2026-04-19 09:53:00,0.0,2026-04-19,9.883333333333333
2026-04-19 09:54:00,0.0,2026-04-19,9.9
2026-04-19 09:55:00,0.0,2026-04-19,9.916666666666666
2026-04-19 09:56:00,0.0,2026-04-19,9.933333333333334
2026-04-19 09:57:00,0.0,2026-04-19,9.95
2026-04-19 09:58:00,0.0,2026-04-19,9.966666666666667
2026-04-19 09:59:00,0.0,2026-04-19,9.983333333333333
2026-04-19 10:00:00,0.0,2026-04-19,10.0
2026-04-19 10:01:00,0.0,2026-04-19,10.016666666666667
2026-04-19 10:02:00,0.0,2026-04-19,10.033333333333333
2026-04-19 10:03:00,0.0,2026-04-19,10.05
2026-04-19 10:04:00,0.0,2026-04-19,10.066666666666666
2026-04-19 10:05:00,0.0,2026-04-19,10.083333333333334
2026-04-19 10:06:00,0.0,2026-04-19,10.1
2026-04-19 10:07:00,0.0,2026-04-19,10.116666666666667
2026-04-19 10:08:00,0.0,2026-04-19,10.133333333333333
2026-04-19 10:09:00,0.0,2026-04-19,10.15
2026-04-19 10:10:00,0.0,2026-04-19,10.166666666666666
2026-04-19 10:11:00,0.0,2026-04-19,10.183333333333334
2026-04-19 10:12:00,0.0,2026-04-19,10.2
2026-04-19 10:13:00,0.0,2026-04-19,10.216666666666667
2026-04-19 10:14:00,0.0,2026-04-19,10.233333333333333
2026-04-19 10:15:00,0.0,2026-04-19,10.25
2026-04-19 10:16:00,0.0,2026-04-19,10.266666666666667
2026-04-19 10:17:00,0.0,2026-04-19,10.283333333333333
2026-04-19 10:18:00,0.0,2026-04-19,10.3
2026-04-19 10:19:00,0.0,2026-04-19,10.316666666666666
2026-04-19 10:20:00,0.0,2026-04-19,10.333333333333334
2026-04-19 10:21:00,0.0,2026-04-19,10.35
2026-04-19 10:22:00,0.0,2026-04-19,10.366666666666667
2026-04-19 10:23:00,0.0,2026-04-19,10.383333333333333
2026-04-19 10:24:00,0.0,2026-04-19,10.4
2026-04-19 10:25:00,0.0,2026-04-19,10.416666666666666
2026-04-19 10:26:00,0.0,2026-04-19,10.433333333333334
2026-04-19 10:27:00,0.0,2026-04-19,10.45
2026-04-19 10:28:00,0.0,2026-04-19,10.466666666666667
2026-04-19 10:29:00,0.0,2026-04-19,10.483333333333333
2026-04-19 10:30:00,0.0,2026-04-19,10.5
2026-04-19 10:31:00,0.0,2026-04-19,10.516666666666667
2026-04-19 10:32:00,0.0,2026-04-19,10.533333333333333
2026-04-19 10:33:00,0.0,2026-04-19,10.55
2026-04-19 10:34:00,0.0,2026-04-19,10.566666666666666
2026-04-19 10:35:00,0.0,2026-04-19,10.583333333333334
2026-04-19 10:36:00,0.0,2026-04-19,10.6
2026-04-19 10:37:00,0.0,2026-04-19,10.616666666666667
2026-04-19 10:38:00,0.0,2026-04-19,10.633333333333333
2026-04-19 10:39:00,0.0,2026-04-19,10.65
2026-04-19 10:40:00,0.0,2026-04-19,10.666666666666666
2026-04-19 10:41:00,0.0,2026-04-19,10.683333333333334
2026-04-19 10:42:00,0.0,2026-04-19,10.7
2026-04-19 10:43:00,0.0,2026-04-19,10.716666666666667
2026-04-19 10:44:00,0.0,2026-04-19,10.733333333333333
2026-04-19 10:45:00,0.0,2026-04-19,10.75
2026-04-19 10:46:00,0.0,2026-04-19,10.766666666666667
2026-04-19 10:47:00,0.0,2026-04-19,10.783333333333333
2026-04-19 10:48:00,0.0,2026-04-19,10.8
2026-04-19 10:49:00,0.0,2026-04-19,10.816666666666666
2026-04-19 10:50:00,0.0,2026-04-19,10.833333333333334
2026-04-19 10:51:00,0.0,2026-04-19,10.85
2026-04-19 10:52:00,0.0,2026-04-19,10.866666666666667
2026-04-19 10:53:00,0.0,2026-04-19,10.883333333333333
2026-04-19 10:54:00,0.0,2026-04-19,10.9
2026-04-19 10:55:00,0.0,2026-04-19,10.916666666666666
2026-04-19 10:56:00,0.0,2026-04-19,10.933333333333334
2026-04-19 10:57:00,0.0,2026-04-19,10.95
2026-04-19 10:58:00,0.0,2026-04-19,10.966666666666667
2026-04-19 10:59:00,0.0,2026-04-19,10.983333333333333
2026-04-19 11:00:00,0.0,2026-04-19,11.0
2026-04-19 11:01:00,0.0,2026-04-19,11.016666666666667
2026-04-19 11:02:00,0.0,2026-04-19,11.033333333333333
2026-04-19 11:03:00,0.0,2026-04-19,11.05
2026-04-19 11:04:00,0.0,2026-04-19,11.066666666666666
2026-04-19 11:05:00,0.0,2026-04-19,11.083333333333334
2026-04-19 11:06:00,0.0,2026-04-19,11.1
2026-04-19 11:07:00,0.0,2026-04-19,11.116666666666667
2026-04-19 11:08:00,0.0,2026-04-19,11.133333333333333
2026-04-19 11:09:00,0.0,2026-04-19,11.15
2026-04-19 11:10:00,0.0,2026-04-19,11.166666666666666
2026-04-19 11:11:00,0.0,2026-04-19,11.183333333333334
2026-04-19 11:12:00,0.0,2026-04-19,11.2
2026-04-19 11:13:00,0.0,2026-04-19,11.216666666666667
2026-04-19 11:14:00,0.0,2026-04-19,11.233333333333333
2026-04-19 11:15:00,0.0,2026-04-19,11.25
2026-04-19 11:16:00,0.0,2026-04-19,11.266666666666667
2026-04-19 11:17:00,0.0,2026-04-19,11.283333333333333
2026-04-19 11:18:00,0.0,2026-04-19,11.3
2026-04-19 11:19:00,0.0,2026-04-19,11.316666666666666
2026-04-19 11:20:00,0.0,2026-04-19,11.333333333333334
2026-04-19 11:21:00,0.0,2026-04-19,11.35
2026-04-19 11:22:00,0.0,2026-04-19,11.366666666666667
2026-04-19 11:23:00,0.0,2026-04-19,11.383333333333333
2026-04-19 11:24:00,0.0,2026-04-19,11.4
2026-04-19 11:25:00,0.0,2026-04-19,11.416666666666666
2026-04-19 11:26:00,0.0,2026-04-19,11.433333333333334
2026-04-19 11:27:00,0.0,2026-04-19,11.45
2026-04-19 11:28:00,0.0,2026-04-19,11.466666666666667
2026-04-19 11:29:00,0.0,2026-04-19,11.483333333333333
2026-04-19 11:30:00,0.0,2026-04-19,11.5
2026-04-19 11:31:00,0.0,2026-04-19,11.516666666666667
2026-04-19 11:32:00,0.0,2026-04-19,11.533333333333333
2026-04-19 11:33:00,0.0,2026-04-19,11.55
2026-04-19 11:34:00,0.0,2026-04-19,11.566666666666666
2026-04-19 11:35:00,0.0,2026-04-19,11.583333333333334
2026-04-19 11:36:00,0.0,2026-04-19,11.6
2026-04-19 11:37:00,0.0,2026-04-19,11.616666666666667
2026-04-19 11:38:00,0.0,2026-04-19,11.633333333333333
2026-04-19 11:39:00,0.0,2026-04-19,11.65
2026-04-19 11:40:00,0.0,2026-04-19,11.666666666666666
2026-04-19 11:41:00,0.0,2026-04-19,11.683333333333334
2026-04-19 11:42:00,0.0,2026-04-19,11.7
2026-04-19 11:43:00,0.0,2026-04-19,11.716666666666667
2026-04-19 11:44:00,0.0,2026-04-19,11.733333333333333
2026-04-19 11:45:00,0.0,2026-04-19,11.75
2026-04-19 11:46:00,0.0,2026-04-19,11.766666666666667
2026-04-19 11:47:00,0.0,2026-04-19,11.783333333333333
2026-04-19 11:48:00,0.0,2026-04-19,11.8
2026-04-19 11:49:00,0.0,2026-04-19,11.816666666666666
2026-04-19 11:50:00,0.0,2026-04-19,11.833333333333334
2026-04-19 11:51:00,0.0,2026-04-19,11.85
2026-04-19 11:52:00,0.0,2026-04-19,11.866666666666667
2026-04-19 11:53:00,0.0,2026-04-19,11.883333333333333
2026-04-19 11:54:00,0.0,2026-04-19,11.9
2026-04-19 11:55:00,0.0,2026-04-19,11.916666666666666
2026-04-19 11:56:00,0.0,2026-04-19,11.933333333333334
2026-04-19 11:57:00,0.0,2026-04-19,11.95
2026-04-19 11:58:00,0.0,2026-04-19,11.966666666666667
2026-04-19 11:59:00,0.0,2026-04-19,11.983333333333333
2026-04-19 12:00:00,0.0,2026-04-19,12.0
2026-04-19 12:01:00,0.0,2026-04-19,12.016666666666667
2026-04-19 12:02:00,0.0,2026-04-19,12.033333333333333
2026-04-19 12:03:00,0.0,2026-04-19,12.05
2026-04-19 12:04:00,0.0,2026-04-19,12.066666666666666
2026-04-19 12:05:00,0.0,2026-04-19,12.083333333333334
2026-04-19 12:06:00,0.0,2026-04-19,12.1
2026-04-19 12:07:00,0.0,2026-04-19,12.116666666666667
2026-04-19 12:08:00,0.0,2026-04-19,12.133333333333333
2026-04-19 12:09:00,0.0,2026-04-19,12.15
2026-04-19 12:10:00,23.0,2026-04-19,12.166666666666666
2026-04-19 12:11:00,32.0,2026-04-19,12.183333333333334
2026-04-19 12:12:00,22.0,2026-04-19,12.2
2026-04-19 12:13:00,37.0,2026-04-19,12.216666666666667
2026-04-19 12:14:00,28.0,2026-04-19,12.233333333333333
2026-04-19 12:15:00,36.0,2026-04-19,12.25
2026-04-19 12:16:00,28.0,2026-04-19,12.266666666666667
2026-04-19 12:17:00,0.0,2026-04-19,12.283333333333333
2026-04-19 12:18:00,38.0,2026-04-19,12.3
2026-04-19 12:19:00,44.0,2026-04-19,12.316666666666666
2026-04-19 12:20:00,41.0,2026-04-19,12.333333333333334
2026-04-19 12:21:00,18.0,2026-04-19,12.35
2026-04-19 12:22:00,41.0,2026-04-19,12.366666666666667
2026-04-19 12:23:00,17.0,2026-04-19,12.383333333333333
2026-04-19 12:24:00,0.0,2026-04-19,12.4
2026-04-19 12:25:00,11.0,2026-04-19,12.416666666666666
2026-04-19 12:26:00,10.0,2026-04-19,12.433333333333334
2026-04-19 12:27:00,0.0,2026-04-19,12.45
2026-04-19 12:28:00,26.0,2026-04-19,12.466666666666667
2026-04-19 12:29:00,49.0,2026-04-19,12.483333333333333
2026-04-19 12:30:00,39.0,2026-04-19,12.5
2026-04-19 12:31:00,3.0,2026-04-19,12.516666666666667
2026-04-19 12:32:00,0.0,2026-04-19,12.533333333333333
2026-04-19 12:33:00,39.0,2026-04-19,12.55
2026-04-19 12:34:00,43.0,2026-04-19,12.566666666666666
2026-04-19 12:35:00,45.0,2026-04-19,12.583333333333334
2026-04-19 12:36:00,48.0,2026-04-19,12.6
2026-04-19 12:37:00,16.0,2026-04-19,12.616666666666667
2026-04-19 12:38:00,0.0,2026-04-19,12.633333333333333
2026-04-19 12:39:00,0.0,2026-04-19,12.65
2026-04-19 12:40:00,0.0,2026-04-19,12.666666666666666
2026-04-19 12:41:00,4.0,2026-04-19,12.683333333333334
2026-04-19 12:42:00,48.0,2026-04-19,12.7
2026-04-19 12:43:00,27.0,2026-04-19,12.716666666666667
2026-04-19 12:44:00,0.0,2026-04-19,12.733333333333333
2026-04-19 12:45:00,0.0,2026-04-19,12.75
2026-04-19 12:46:00,0.0,2026-04-19,12.766666666666667
2026-04-19 12:47:00,0.0,2026-04-19,12.783333333333333
2026-04-19 12:48:00,0.0,2026-04-19,12.8
2026-04-19 12:49:00,44.0,2026-04-19,12.816666666666666
2026-04-19 12:50:00,50.0,2026-04-19,12.833333333333334
2026-04-19 12:51:00,35.0,2026-04-19,12.85
2026-04-19 12:52:00,46.0,2026-04-19,12.866666666666667
2026-04-19 12:53:00,52.0,2026-04-19,12.883333333333333
2026-04-19 12:54:00,36.0,2026-04-19,12.9
2026-04-19 12:55:00,41.0,2026-04-19,12.916666666666666
2026-04-19 12:56:00,31.0,2026-04-19,12.933333333333334
2026-04-19 12:57:00,48.0,2026-04-19,12.95
2026-04-19 12:58:00,26.0,2026-04-19,12.966666666666667
2026-04-19 12:59:00,0.0,2026-04-19,12.983333333333333
2026-04-19 13:00:00,0.0,2026-04-19,13.0
2026-04-19 13:01:00,0.0,2026-04-19,13.016666666666667
2026-04-19 13:02:00,0.0,2026-04-19,13.033333333333333
2026-04-19 13:03:00,0.0,2026-04-19,13.05
2026-04-19 13:04:00,0.0,2026-04-19,13.066666666666666
2026-04-19 13:05:00,35.0,2026-04-19,13.083333333333334
2026-04-19 13:06:00,56.0,2026-04-19,13.1
2026-04-19 13:07:00,54.0,2026-04-19,13.116666666666667
2026-04-19 13:08:00,19.0,2026-04-19,13.133333333333333
2026-04-19 13:09:00,0.0,2026-04-19,13.15
2026-04-19 13:10:00,0.0,2026-04-19,13.166666666666666
2026-04-19 13:11:00,6.0,2026-04-19,13.183333333333334
2026-04-19 13:12:00,54.0,2026-04-19,13.2
2026-04-19 13:13:00,56.0,2026-04-19,13.216666666666667
2026-04-19 13:14:00,32.0,2026-04-19,13.233333333333333
2026-04-19 13:15:00,55.0,2026-04-19,13.25
2026-04-19 13:16:00,53.0,2026-04-19,13.266666666666667
2026-04-19 13:17:00,48.0,2026-04-19,13.283333333333333
2026-04-19 13:18:00,23.0,2026-04-19,13.3
2026-04-19 13:19:00,18.0,2026-04-19,13.316666666666666
2026-04-19 13:20:00,59.0,2026-04-19,13.333333333333334
2026-04-19 13:21:00,44.0,2026-04-19,13.35
2026-04-19 13:22:00,54.0,2026-04-19,13.366666666666667
2026-04-19 13:23:00,6.0,2026-04-19,13.383333333333333
2026-04-19 13:24:00,0.0,2026-04-19,13.4
2026-04-19 13:25:00,0.0,2026-04-19,13.416666666666666
2026-04-19 13:26:00,0.0,2026-04-19,13.433333333333334
2026-04-19 13:27:00,0.0,2026-04-19,13.45
2026-04-19 13:28:00,12.0,2026-04-19,13.466666666666667
2026-04-19 13:29:00,55.0,2026-04-19,13.483333333333333
2026-04-19 13:30:00,23.0,2026-04-19,13.5
2026-04-19 13:31:00,57.0,2026-04-19,13.516666666666667
2026-04-19 13:32:00,56.0,2026-04-19,13.533333333333333
2026-04-19 13:33:00,54.0,2026-04-19,13.55
2026-04-19 13:34:00,52.0,2026-04-19,13.566666666666666
2026-04-19 13:35:00,43.0,2026-04-19,13.583333333333334
2026-04-19 13:36:00,0.0,2026-04-19,13.6
2026-04-19 13:37:00,0.0,2026-04-19,13.616666666666667
2026-04-19 13:38:00,0.0,2026-04-19,13.633333333333333
2026-04-19 13:39:00,0.0,2026-04-19,13.65
2026-04-19 13:40:00,0.0,2026-04-19,13.666666666666666
2026-04-19 13:41:00,0.0,2026-04-19,13.683333333333334
2026-04-19 13:42:00,0.0,2026-04-19,13.7
2026-04-19 13:43:00,0.0,2026-04-19,13.716666666666667
2026-04-19 13:44:00,0.0,2026-04-19,13.733333333333333
2026-04-19 13:45:00,31.0,2026-04-19,13.75
2026-04-19 13:46:00,53.0,2026-04-19,13.766666666666667
2026-04-19 13:47:00,54.0,2026-04-19,13.783333333333333
2026-04-19 13:48:00,55.0,2026-04-19,13.8
2026-04-19 13:49:00,55.0,2026-04-19,13.816666666666666
2026-04-19 13:50:00,39.0,2026-04-19,13.833333333333334
2026-04-19 13:51:00,0.0,2026-04-19,13.85
2026-04-19 13:52:00,0.0,2026-04-19,13.866666666666667
2026-04-19 13:53:00,35.0,2026-04-19,13.883333333333333
2026-04-19 13:54:00,47.0,2026-04-19,13.9
2026-04-19 13:55:00,38.0,2026-04-19,13.916666666666666
2026-04-19 13:56:00,59.0,2026-04-19,13.933333333333334
2026-04-19 13:57:00,32.0,2026-04-19,13.95
2026-04-19 13:58:00,0.0,2026-04-19,13.966666666666667
2026-04-19 13:59:00,10.0,2026-04-19,13.983333333333333
2026-04-19 14:00:00,52.0,2026-04-19,14.0
2026-04-19 14:01:00,62.0,2026-04-19,14.016666666666667
2026-04-19 14:02:00,33.0,2026-04-19,14.033333333333333
2026-04-19 14:03:00,0.0,2026-04-19,14.05
2026-04-19 14:04:00,0.0,2026-04-19,14.066666666666666
2026-04-19 14:05:00,0.0,2026-04-19,14.083333333333334
2026-04-19 14:06:00,0.0,2026-04-19,14.1
2026-04-19 14:07:00,0.0,2026-04-19,14.116666666666667
2026-04-19 14:08:00,0.0,2026-04-19,14.133333333333333
2026-04-19 14:09:00,0.0,2026-04-19,14.15
2026-04-19 14:10:00,0.0,2026-04-19,14.166666666666666
2026-04-19 14:11:00,0.0,2026-04-19,14.183333333333334
2026-04-19 14:12:00,0.0,2026-04-19,14.2
2026-04-19 14:13:00,0.0,2026-04-19,14.216666666666667
2026-04-19 14:14:00,0.0,2026-04-19,14.233333333333333
2026-04-19 14:15:00,0.0,2026-04-19,14.25
2026-04-19 14:16:00,0.0,2026-04-19,14.266666666666667
2026-04-19 14:17:00,0.0,2026-04-19,14.283333333333333
2026-04-19 14:18:00,0.0,2026-04-19,14.3
2026-04-19 14:19:00,0.0,2026-04-19,14.316666666666666
2026-04-19 14:20:00,0.0,2026-04-19,14.333333333333334
2026-04-19 14:21:00,0.0,2026-04-19,14.35
2026-04-19 14:22:00,0.0,2026-04-19,14.366666666666667
2026-04-19 14:23:00,0.0,2026-04-19,14.383333333333333
2026-04-19 14:24:00,0.0,2026-04-19,14.4
2026-04-19 14:25:00,0.0,2026-04-19,14.416666666666666
2026-04-19 14:26:00,0.0,2026-04-19,14.433333333333334
2026-04-19 14:27:00,0.0,2026-04-19,14.45
2026-04-19 14:28:00,0.0,2026-04-19,14.466666666666667
2026-04-19 14:29:00,0.0,2026-04-19,14.483333333333333
2026-04-19 14:30:00,0.0,2026-04-19,14.5
2026-04-19 14:31:00,0.0,2026-04-19,14.516666666666667
2026-04-19 14:32:00,0.0,2026-04-19,14.533333333333333
2026-04-19 14:33:00,0.0,2026-04-19,14.55
2026-04-19 14:34:00,0.0,2026-04-19,14.566666666666666
2026-04-19 14:35:00,0.0,2026-04-19,14.583333333333334
2026-04-19 14:36:00,0.0,2026-04-19,14.6
2026-04-19 14:37:00,0.0,2026-04-19,14.616666666666667
2026-04-19 14:38:00,0.0,2026-04-19,14.633333333333333
2026-04-19 14:39:00,0.0,2026-04-19,14.65
2026-04-19 14:40:00,0.0,2026-04-19,14.666666666666666
2026-04-19 14:41:00,0.0,2026-04-19,14.683333333333334
2026-04-19 14:42:00,0.0,2026-04-19,14.7
2026-04-19 14:43:00,0.0,2026-04-19,14.716666666666667
2026-04-19 14:44:00,0.0,2026-04-19,14.733333333333333
2026-04-19 14:45:00,0.0,2026-04-19,14.75
2026-04-19 14:46:00,0.0,2026-04-19,14.766666666666667
2026-04-19 14:47:00,24.0,2026-04-19,14.783333333333333
2026-04-19 14:48:00,42.0,2026-04-19,14.8
2026-04-19 14:49:00,46.0,2026-04-19,14.816666666666666
2026-04-19 14:50:00,49.0,2026-04-19,14.833333333333334
2026-04-19 14:51:00,49.0,2026-04-19,14.85
2026-04-19 14:52:00,26.0,2026-04-19,14.866666666666667
2026-04-19 14:53:00,22.0,2026-04-19,14.883333333333333
2026-04-19 14:54:00,60.0,2026-04-19,14.9
2026-04-19 14:55:00,61.0,2026-04-19,14.916666666666666
2026-04-19 14:56:00,57.0,2026-04-19,14.933333333333334
2026-04-19 14:57:00,50.0,2026-04-19,14.95
2026-04-19 14:58:00,59.0,2026-04-19,14.966666666666667
2026-04-19 14:59:00,44.0,2026-04-19,14.983333333333333
2026-04-19 15:00:00,62.0,2026-04-19,15.0
2026-04-19 15:01:00,61.0,2026-04-19,15.016666666666667
2026-04-19 15:02:00,57.0,2026-04-19,15.033333333333333
2026-04-19 15:03:00,55.0,2026-04-19,15.05
2026-04-19 15:04:00,57.0,2026-04-19,15.066666666666666
2026-04-19 15:05:00,15.0,2026-04-19,15.083333333333334
2026-04-19 15:06:00,0.0,2026-04-19,15.1
2026-04-19 15:07:00,0.0,2026-04-19,15.116666666666667
2026-04-19 15:08:00,5.0,2026-04-19,15.133333333333333
2026-04-19 15:09:00,55.0,2026-04-19,15.15
2026-04-19 15:10:00,59.0,2026-04-19,15.166666666666666
2026-04-19 15:11:00,32.0,2026-04-19,15.183333333333334
2026-04-19 15:12:00,0.0,2026-04-19,15.2
2026-04-19 15:13:00,0.0,2026-04-19,15.216666666666667
2026-04-19 15:14:00,0.0,2026-04-19,15.233333333333333
2026-04-19 15:15:00,0.0,2026-04-19,15.25
2026-04-19 15:16:00,0.0,2026-04-19,15.266666666666667
2026-04-19 15:17:00,0.0,2026-04-19,15.283333333333333
2026-04-19 15:18:00,39.0,2026-04-19,15.3
2026-04-19 15:19:00,54.0,2026-04-19,15.316666666666666
2026-04-19 15:20:00,59.0,2026-04-19,15.333333333333334
2026-04-19 15:21:00,54.0,2026-04-19,15.35
2026-04-19 15:22:00,39.0,2026-04-19,15.366666666666667
2026-04-19 15:23:00,46.0,2026-04-19,15.383333333333333
2026-04-19 15:24:00,54.0,2026-04-19,15.4
2026-04-19 15:25:00,42.0,2026-04-19,15.416666666666666
2026-04-19 15:26:00,0.0,2026-04-19,15.433333333333334
2026-04-19 15:27:00,0.0,2026-04-19,15.45
2026-04-19 15:28:00,0.0,2026-04-19,15.466666666666667
2026-04-19 15:29:00,0.0,2026-04-19,15.483333333333333
2026-04-19 15:30:00,48.0,2026-04-19,15.5
2026-04-19 15:31:00,60.0,2026-04-19,15.516666666666667
2026-04-19 15:32:00,63.0,2026-04-19,15.533333333333333
2026-04-19 15:33:00,60.0,2026-04-19,15.55
2026-04-19 15:34:00,59.0,2026-04-19,15.566666666666666
2026-04-19 15:35:00,55.0,2026-04-19,15.583333333333334
2026-04-19 15:36:00,54.0,2026-04-19,15.6
2026-04-19 15:37:00,56.0,2026-04-19,15.616666666666667
2026-04-19 15:38:00,45.0,2026-04-19,15.633333333333333
2026-04-19 15:39:00,1.0,2026-04-19,15.65
2026-04-19 15:40:00,0.0,2026-04-19,15.666666666666666
2026-04-19 15:41:00,0.0,2026-04-19,15.683333333333334
2026-04-19 15:42:00,0.0,2026-04-19,15.7
2026-04-19 15:43:00,0.0,2026-04-19,15.716666666666667
2026-04-19 15:44:00,0.0,2026-04-19,15.733333333333333
2026-04-19 15:45:00,0.0,2026-04-19,15.75
2026-04-19 15:46:00,2.0,2026-04-19,15.766666666666667
